# NumberOfHospitals NumberOfScenarios TimeHorizon
1 200 3
# DemandeScenario_0_Hospital_0_Period_0 DemandeScenario_0_Hospital_1_Period_0 ... DemandeScenario_0_Hospital_0_Period_1 DemandeScenario_0_Hospital_1_Period_1 ...
# DemandeScenario_1_Hospital_0_Period_0 DemandeScenario_1_Hospital_1_Period_0 ... DemandeScenario_1_Hospital_0_Period_1 DemandeScenario_1_Hospital_1_Period_1 ...
# ...
# ...
# ...
214099  139797  49412  
159476  103764  75141  
298934  105511  39654  
397680  63759  5029  
284140  114268  49561  
254296  114006  47592  
371263  53874  30723  
320154  101964  30742  
208095  118446  55844  
206536  79286  71305  
244613  121779  49304  
387637  67200  9486  
273988  103039  59054  
217881  130511  48990  
239235  114908  55697  
169973  109610  63457  
39703  36325  35149  
41995  37337  34315  
417084  44883  5102  
76457  65069  56504  
40865  38643  34923  
161810  111655  67600  
255319  105232  56641  
40564  33845  33518  
301320  100336  40429  
128569  81501  70564  
204041  103155  58666  
338308  84340  26294  
206876  105690  69802  
294785  105570  45991  
237416  139742  49572  
347322  102630  8968  
38745  36098  32507  
213995  138818  54186  
382704  67291  13695  
326062  104614  26511  
294138  110673  40885  
110161  96182  63911  
196393  115374  60771  
283332  114470  40560  
114515  80287  69867  
361768  80436  16295  
304369  96857  31219  
186771  133424  56266  
363238  75620  20932  
303319  88840  58647  
231095  111765  60117  
130697  100910  80169  
111962  84228  70614  
284120  116291  41488  
335333  72127  42340  
204909  128949  49378  
299789  103655  36773  
299979  121448  33368  
398476  60366  7800  
272414  110276  40213  
216015  116300  77489  
70965  55223  53645  
169730  101756  71692  
282334  108777  45945  
130211  110874  61981  
335174  95678  26771  
155324  98573  78565  
112907  78966  74392  
196718  98096  67928  
273962  120947  45770  
41021  38071  35818  
194896  109696  69491  
65305  60881  46703  
215138  143639  62750  
306787  106568  32870  
275659  115973  40613  
251097  105972  58078  
232638  130129  51556  
40700  38634  30440  
110937  94150  67834  
281315  117025  43911  
324128  91094  27932  
254429  99906  56870  
125831  88881  60073  
340464  96903  24366  
41292  38623  28328  
183735  114168  74943  
300341  106645  36587  
378607  67478  12200  
81047  70147  57791  
41264  35860  35517  
81833  70303  54361  
41235  37083  33734  
77701  61048  59570  
160667  110235  72293  
115969  97263  64219  
198141  107340  69962  
298903  94303  45667  
305757  103156  43438  
154036  111620  65059  
41234  37884  34151  
37807  30847  28281  
377941  68988  16428  
158490  86311  55551  
74033  68858  56316  
34492  36694  29471  
306100  114912  33434  
34503  30606  33449  
39450  37007  32848  
288805  100324  41866  
156987  111673  64169  
180615  126827  66632  
338540  84322  35886  
80451  67202  56251  
121217  93957  69843  
323987  102571  29785  
418001  45148  3949  
76085  71759  54276  
387539  53429  19854  
119157  93588  69395  
234870  120652  56516  
183783  106279  81392  
273796  100034  48219  
75829  69140  47011  
362000  77952  20559  
84864  62594  55126  
171457  96832  73356  
371681  78160  14373  
215655  105441  64944  
128853  118027  58919  
277362  122484  38511  
128842  82956  68867  
69334  67842  50899  
168499  105028  69115  
61449  68676  59231  
42503  38573  32493  
38194  39349  33793  
250609  116613  46669  
313399  106621  32084  
366007  87680  10778  
315460  110026  29186  
387975  63279  12739  
80748  68614  44076  
239058  114157  60314  
68813  72220  48878  
162126  102883  70245  
361906  91465  9204  
420157  41944  4573  
407839  55448  3479  
211095  110898  61327  
83023  63024  55165  
336236  76672  29994  
36231  37946  36070  
396063  62434  5177  
213726  111802  67348  
82959  70499  52877  
62453  64133  48469  
209796  96849  63076  
113522  91121  70545  
149080  106209  72427  
330475  98718  26317  
42416  38117  32474  
119672  78703  72415  
80161  59718  52982  
239215  125052  54721  
119367  96235  69101  
230504  126170  48379  
113248  79959  73516  
235589  121850  56838  
375650  67638  17945  
146062  107101  77154  
240864  117059  53051  
199133  122128  61454  
178721  126119  62909  
149750  105577  74428  
37672  28967  30361  
85971  57826  56721  
116140  87993  57753  
246867  137275  46359  
153003  106671  62787  
233680  130932  59408  
387821  57446  16656  
38215  38370  35290  
82561  68881  55876  
39837  39380  34288  
336635  94600  24811  
196076  125030  62829  
206477  105206  71797  
154083  98853  77871  
315580  76819  47660  
338947  78362  34330  
149873  94166  73244  
260310  133360  37629  
97152  77904  72508  
139965  109459  74018  
70151  64813  61057  
335189  88068  27040  
238022  125213  64840  
399913  40966  22859  
148997  84564  61444  
304188  122407  23762  
383644  63327  14649  
249924  115651  56207  
419890  37459  9147  
