# NumberOfHospitals NumberOfScenarios TimeHorizon
1 200 3
# DemandeScenario_0_Hospital_0_Period_0 DemandeScenario_0_Hospital_1_Period_0 ... DemandeScenario_0_Hospital_0_Period_1 DemandeScenario_0_Hospital_1_Period_1 ...
# DemandeScenario_1_Hospital_0_Period_0 DemandeScenario_1_Hospital_1_Period_0 ... DemandeScenario_1_Hospital_0_Period_1 DemandeScenario_1_Hospital_1_Period_1 ...
# ...
# ...
# ...
127905  63127  27815  
155591  58225  20839  
87657  54225  34066  
59850  48534  34897  
170175  43176  21658  
87345  47371  36030  
149832  57935  21262  
136263  64778  23179  
84680  52493  36866  
119809  60412  35733  
18785  19449  16546  
154580  56589  17812  
195611  44356  5578  
85927  55842  31590  
40454  33409  31336  
191297  39523  10245  
103953  62323  29758  
41372  34492  27744  
175742  50819  13724  
157344  65363  17776  
148049  60740  24573  
93829  51940  44116  
171375  45255  19391  
139653  52035  35240  
208339  35952  2668  
96901  63582  34028  
200666  36032  7803  
214457  27420  4526  
60024  42679  35213  
80932  52990  41080  
58308  47410  31678  
157368  59466  18484  
155048  55961  22095  
21674  19003  16980  
42297  28683  29740  
57511  45461  38357  
121831  62008  33884  
176302  50213  12554  
147619  46393  34056  
87086  54865  38102  
169097  55224  13650  
83255  55718  35572  
35676  34498  28642  
127805  73120  26679  
186949  47510  10944  
121480  60360  31254  
21768  17159  17682  
122419  64491  33091  
88547  54671  34097  
89005  53010  34766  
199627  32095  14675  
86710  57882  33804  
190684  37746  14183  
175478  53754  14658  
146207  59492  22367  
66934  44447  35802  
21348  20409  17269  
165304  47609  18270  
166321  50789  23493  
193209  35380  13813  
62222  42068  38014  
39474  37592  30827  
63688  48268  36622  
19768  19242  16654  
180023  54741  9279  
179592  43425  17549  
87420  56071  34077  
61642  45181  34426  
21112  17628  17761  
132677  59512  29823  
67175  44198  31515  
65208  46646  37000  
146127  65688  24787  
100610  60203  39347  
62230  49882  35548  
56356  49563  29973  
103816  56867  36578  
108052  57239  33071  
184764  38952  15280  
146196  55939  25363  
132796  56656  30433  
39424  37263  30769  
93463  61624  39270  
220956  23597  2457  
39895  34457  23716  
145562  59799  24293  
167852  54538  18218  
38442  35265  31180  
105733  60942  33821  
199167  32140  12238  
157504  51222  21718  
148763  53547  26869  
158064  64495  17469  
225138  17333  4012  
140301  66607  24810  
77852  52894  41487  
101971  60736  31753  
43284  36261  28538  
108646  58686  27291  
122683  60068  34066  
193735  40341  12667  
67476  43578  34965  
107485  53796  33294  
59576  44677  33996  
144235  60033  23106  
99738  62516  36835  
109811  54376  32190  
18378  19749  18683  
21981  16619  17420  
147722  53206  28210  
162833  60827  13018  
19683  17834  19036  
57984  51658  36624  
142194  66861  21360  
215798  28059  2753  
132058  64873  32116  
119661  66604  30259  
109064  60234  34789  
168218  56304  16107  
17984  18338  16271  
192498  40619  13195  
57034  50217  35305  
147239  65808  17970  
155626  61573  21718  
131864  61159  25897  
44648  34899  29155  
35381  37876  30789  
18218  20391  14128  
19793  20124  18007  
182675  41141  14164  
112076  59545  31385  
210291  32343  4311  
151515  60745  19340  
56078  40825  35898  
191579  44720  9216  
61584  40886  31603  
147777  62751  19101  
61697  49269  27769  
170956  60862  10716  
139653  53988  29420  
192725  43067  8220  
60734  42780  35491  
59498  50612  32277  
106080  60211  35826  
134069  65351  27607  
109362  60392  34976  
199870  31210  13701  
84675  48431  40639  
178432  48944  15260  
186695  48080  8884  
190179  46713  7889  
100509  64613  29993  
66693  48109  31087  
165842  55979  16046  
158660  54108  22770  
140958  58210  30706  
21575  20040  18318  
177796  47570  15431  
138662  56430  29491  
19885  20081  17770  
153722  58267  20412  
170321  55816  12989  
19599  18352  17858  
130291  72615  25309  
119158  61223  33947  
133661  61688  32855  
18625  19642  16184  
80905  49304  38337  
139706  62936  27861  
111977  65894  30001  
126368  64869  29780  
69650  55494  41223  
125762  64441  23796  
214988  29694  2894  
21297  18070  18109  
107738  63430  31475  
205607  38611  3255  
166000  54226  14179  
62111  49958  32796  
98846  66632  30361  
219586  24819  2109  
118565  62875  33711  
67517  48391  32681  
184569  40201  15263  
217497  24334  5508  
119523  60749  34146  
106199  53087  32334  
195336  35725  12312  
223421  17728  5334  
19612  18935  16122  
217288  25075  3431  
188614  44117  10775  
89266  55037  35973  
139750  64464  25879  
89977  51016  33824  
134908  58444  27872  
198103  35462  10418  
169127  53306  16582  
135255  68154  24533  
22092  19839  17831  
